#Año,Servicio,Programa,Concepto,Descripción,Importe
2014,13,912A,10001,Otras remuneraciones,45953
2014,13,912A,16010,Cuotas sociales altos cargos,13114
2014,13,912A,17003,Previsión ejecución sentencias,9419
2014,13,411B,12000,Sueldo,446871
2014,13,411B,12005,Trienios,120742
2014,13,411B,12101,Complementos al puesto de trabajo,302894
2014,13,411B,12102,Indemnizaciones por residencia,75695
2014,13,411B,12103,Complementos específico,495073
2014,13,411B,12109,Otros complementos,5441
2014,13,411B,13000,Salario Base,65695
2014,13,411B,13001,Otras remuneraciones,26589
2014,13,411B,13005,Antiguedad,17238
2014,13,411B,13006,Horas extras,815
2014,13,411B,13100,Salario base,127428
2014,13,411B,13101,Otras remuneraciones,62353
2014,13,411B,13105,Antiguedad,14010
2014,13,411B,13106,Horas extras,942
2014,13,411B,16012,Cuotas sociales funcionarios y pers. estatutario,332694
2014,13,411B,16013,Cuotas sociales laborales,101308
2014,13,411B,20200,Edificios y otras construcciones,13000
2014,13,411B,20700,Cánones,800
2014,13,411B,21200,Edificios y otras construcciones,13868
2014,13,411B,21400,Elementos de transportes,4700
2014,13,411B,21500,Mobiliario y enseres,6500
2014,13,411B,21600,Equipamiento para proceso de la información,1000
2014,13,411B,22009,Otros suministros no tarifados,6440
2014,13,411B,22101,Agua,1000
2014,13,411B,22103,Combustible,10076
2014,13,411B,22201,Postales,1700
2014,13,411B,22301,Otros transportes,4000
2014,13,411B,22500,Tributos locales,8400
2014,13,411B,22700,Limpieza y aseo,10842
2014,13,411B,22701,Seguridad,20930
2014,13,411B,22703,Servicios postales y de mensajería,1500
2014,13,411B,23000,Indemnizaciones por razón del servicio,53000
2014,13,411B,47000,A Empresas Privadas,3030500
2014,13,411B,48000,A familias e instituciones sin fines de lucro,66507
2014,13,411B,64003,Aplicaciones informáticas,180937
2014,13,411B,64022,Estudios y trabajos técnicos,500550
2014,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,13,912A,10001,Otras remuneraciones,46682
2014,13,912A,12000,Sueldo,52720
2014,13,912A,12005,Trienios,11193
2014,13,912A,12101,Complementos al puesto de trabajo,36898
2014,13,912A,12102,Indemnizaciones por residencia,5590
2014,13,912A,12103,Complementos específico,54948
2014,13,912A,12109,Otros complementos,799
2014,13,912A,13100,Salario base,22316
2014,13,912A,13101,Otras remuneraciones,17542
2014,13,912A,13105,Antiguedad,1602
2014,13,912A,13300,Asign. por destino fuera de CAC para pers. laboral,43843
2014,13,912A,16010,Cuotas sociales altos cargos,10360
2014,13,912A,16012,Cuotas sociales funcionarios y pers. estatutario,32586
2014,13,912A,16013,Cuotas sociales laborales,12703
2014,13,912A,22601,Atenciones protocolarias y representativas,123
2014,13,912A,22606,"Reuniones, cursos y conferencias",170
2014,13,912A,23000,Indemnizaciones por razón del servicio,38774
2014,13,322J,12000,Sueldo,671305
2014,13,322J,12005,Trienios,102391
2014,13,322J,12101,Complementos al puesto de trabajo,439906
2014,13,322J,12102,Indemnizaciones por residencia,220640
2014,13,322J,12103,Complementos específico,402493
2014,13,322J,12109,Otros complementos,1317
2014,13,322J,12500,Sustituciones personal funcionario y estatutario,98542
2014,13,322J,13000,Salario Base,145992
2014,13,322J,13001,Otras remuneraciones,76759
2014,13,322J,13005,Antiguedad,37425
2014,13,322J,13006,Horas extras,160
2014,13,322J,13100,Salario base,138275
2014,13,322J,13101,Otras remuneraciones,56360
2014,13,322J,13102,Sustituciones Personal Laboral,16631
2014,13,322J,13105,Antiguedad,12266
2014,13,322J,13106,Horas extras,649
2014,13,322J,16012,Cuotas sociales funcionarios y pers. estatutario,560048
2014,13,322J,16013,Cuotas sociales laborales,160626
2014,13,322J,20200,Edificios y otras construcciones,101
2014,13,322J,20303,Utillaje,856
2014,13,322J,20400,Elementos de transporte,4194
2014,13,322J,20500,Mobiliario y enseres,3072
2014,13,322J,21200,Edificios y otras construcciones,43373
2014,13,322J,21301,Instalaciones técnicas,11582
2014,13,322J,21400,Elementos de transportes,5434
2014,13,322J,21500,Mobiliario y enseres,6930
2014,13,322J,21600,Equipamiento para proceso de la información,533
2014,13,322J,22000,Material de oficina ordinario no inventariable,7520
2014,13,322J,22001,"Prensa, revistas, libros y otras publicaciones",1602
2014,13,322J,22002,Material informático no inventariable,1602
2014,13,322J,22003,Vestuario y lencería,533
2014,13,322J,22004,Productos alimenticios,7062
2014,13,322J,22005,Productos farmacéuticos,168
2014,13,322J,22009,Otros suministros no tarifados,38800
2014,13,322J,22100,Energía eléctrica,1000
2014,13,322J,22101,Agua,26568
2014,13,322J,22103,Combustible,11497
2014,13,322J,22201,Postales,52
2014,13,322J,22204,Informáticas,950
2014,13,322J,22302,Transporte escolar,1527
2014,13,322J,22400,Edificios y locales,7427
2014,13,322J,22401,Vehículos,28760
2014,13,322J,22403,Otros riesgos,32075
2014,13,322J,22500,Tributos locales,200
2014,13,322J,22502,Tributos estatales,1100
2014,13,322J,22606,"Reuniones, cursos y conferencias",491
2014,13,322J,22700,Limpieza y aseo,60424
2014,13,322J,22701,Seguridad,97145
2014,13,322J,22709,Otros trabajos realizados por empresas o I.S.F.L.,150000
2014,13,322J,22998,Gtos enseñ. naút-deport. buceo y profes. mar-pesq,6
2014,13,322J,23000,Indemnizaciones por razón del servicio,63258
2014,13,322J,48000,A familias e instituciones sin fines de lucro,8778
2014,13,322J,60200,Construcción,174679
2014,13,322J,62302,Instalaciones técnicas,85321
2014,13,322J,62500,Mobiliarios y enseres,24840
2014,13,322J,63400,Elementos de transporte,26496
2014,13,415A,12000,Sueldo,138107
2014,13,415A,12005,Trienios,36915
2014,13,415A,12101,Complementos al puesto de trabajo,91888
2014,13,415A,12102,Indemnizaciones por residencia,15362
2014,13,415A,12103,Complementos específico,141606
2014,13,415A,12109,Otros complementos,2099
2014,13,415A,13000,Salario Base,74872
2014,13,415A,13001,Otras remuneraciones,38443
2014,13,415A,13005,Antiguedad,12659
2014,13,415A,13006,Horas extras,163
2014,13,415A,13100,Salario base,72161
2014,13,415A,13101,Otras remuneraciones,48188
2014,13,415A,13105,Antiguedad,7377
2014,13,415A,13106,Horas extras,160
2014,13,415A,16012,Cuotas sociales funcionarios y pers. estatutario,96464
2014,13,415A,16013,Cuotas sociales laborales,78039
2014,13,415A,21200,Edificios y otras construcciones,2408
2014,13,415A,21600,Equipamiento para proceso de la información,388
2014,13,415A,22000,Material de oficina ordinario no inventariable,970
2014,13,415A,22002,Material informático no inventariable,1297
2014,13,415A,22009,Otros suministros no tarifados,559
2014,13,415A,22101,Agua,279
2014,13,415A,22103,Combustible,194
2014,13,415A,22201,Postales,116
2014,13,415A,22301,Otros transportes,78
2014,13,415A,22403,Otros riesgos,5820
2014,13,415A,22500,Tributos locales,39
2014,13,415A,22602,Publicidad y propaganda,81
2014,13,415A,22606,"Reuniones, cursos y conferencias",97
2014,13,415A,22609,Otros,707
2014,13,415A,22700,Limpieza y aseo,7732
2014,13,415A,22701,Seguridad,3429
2014,13,415A,22703,Servicios postales y de mensajería,1940
2014,13,415A,22706,"Estudios, trabajos técnicos y honor. profesionales",10000
2014,13,415A,22710,Estudios y proyectos de investigación,18636
2014,13,415A,23000,Indemnizaciones por razón del servicio,17432
2014,13,415A,48000,A familias e instituciones sin fines de lucro,400000
2014,13,415A,62600,Equipamiento para proceso de la información,2000
2014,13,415A,64003,Aplicaciones informáticas,69000
2014,13,415A,64021,"Promoción, ferias y exposiciones",3000
2014,13,415A,64022,Estudios y trabajos técnicos,8000
2014,13,415A,78000,A Familias e Instituciones sin fines de lucro,242791
2014,13,415B,12000,Sueldo,147647
2014,13,415B,12005,Trienios,42547
2014,13,415B,12101,Complementos al puesto de trabajo,104672
2014,13,415B,12102,Indemnizaciones por residencia,18170
2014,13,415B,12103,Complementos específico,162382
2014,13,415B,12109,Otros complementos,1183
2014,13,415B,13000,Salario Base,59022
2014,13,415B,13001,Otras remuneraciones,43080
2014,13,415B,13005,Antiguedad,9349
2014,13,415B,13006,Horas extras,163
2014,13,415B,13100,Salario base,80086
2014,13,415B,13101,Otras remuneraciones,58201
2014,13,415B,13105,Antiguedad,7062
2014,13,415B,13106,Horas extras,273
2014,13,415B,16012,Cuotas sociales funcionarios y pers. estatutario,105422
2014,13,415B,16013,Cuotas sociales laborales,78887
2014,13,415B,20600,Equipamiento para proceso de la información,2347
2014,13,415B,20700,Cánones,5532
2014,13,415B,20900,Otro inmovilizado material,2716
2014,13,415B,21200,Edificios y otras construcciones,14550
2014,13,415B,21209,Otros,3638
2014,13,415B,21302,Maquinaria,43797
2014,13,415B,21400,Elementos de transportes,1222
2014,13,415B,21500,Mobiliario y enseres,815
2014,13,415B,21600,Equipamiento para proceso de la información,1649
2014,13,415B,22000,Material de oficina ordinario no inventariable,2425
2014,13,415B,22001,"Prensa, revistas, libros y otras publicaciones",120
2014,13,415B,22002,Material informático no inventariable,1843
2014,13,415B,22009,Otros suministros no tarifados,1164
2014,13,415B,22103,Combustible,1087
2014,13,415B,22109,Otros suministros,1358
2014,13,415B,22201,Postales,97
2014,13,415B,22301,Otros transportes,1746
2014,13,415B,22400,Edificios y locales,3395
2014,13,415B,22401,Vehículos,137
2014,13,415B,22403,Otros riesgos,3007
2014,13,415B,22500,Tributos locales,97
2014,13,415B,22601,Atenciones protocolarias y representativas,141
2014,13,415B,22602,Publicidad y propaganda,86
2014,13,415B,22603,Jurídicos y contenciosos,137
2014,13,415B,22606,"Reuniones, cursos y conferencias",206
2014,13,415B,22700,Limpieza y aseo,2077
2014,13,415B,22701,Seguridad,3104
2014,13,415B,22702,Valoraciones y peritajes,1319
2014,13,415B,22703,Servicios postales y de mensajería,1720
2014,13,415B,22936,Fondos Europeos Programas Operativos 2007-2013,31180
2014,13,415B,23000,Indemnizaciones por razón del servicio,14550
2014,13,415B,48000,A familias e instituciones sin fines de lucro,230000
2014,13,415B,60200,Construcción,1195000
2014,13,415B,62302,Instalaciones técnicas,54570
2014,13,415B,62600,Equipamiento para proceso de la información,1000
2014,13,415B,63200,Edificios y otras construcciones,25000
2014,13,415B,63301,Maquinaria,67069
2014,13,415B,63303,Utillaje,15000
2014,13,415B,63600,Equipamiento para proceso de la información,5000
2014,13,415B,64003,Aplicaciones informáticas,15000
2014,13,415B,64021,"Promoción, ferias y exposiciones",270000
2014,13,415B,64022,Estudios y trabajos técnicos,663500
2014,13,415B,77000,A Empresas Privadas,12130000
2014,13,415C,12000,Sueldo,126997
2014,13,415C,12005,Trienios,18900
2014,13,415C,12101,Complementos al puesto de trabajo,83479
2014,13,415C,12102,Indemnizaciones por residencia,32342
2014,13,415C,12103,Complementos específico,110988
2014,13,415C,12109,Otros complementos,2605
2014,13,415C,12500,Sustituciones personal funcionario y estatutario,28307
2014,13,415C,13000,Salario Base,166953
2014,13,415C,13001,Otras remuneraciones,102948
2014,13,415C,13005,Antiguedad,44688
2014,13,415C,13006,Horas extras,815
2014,13,415C,13100,Salario base,48594
2014,13,415C,13101,Otras remuneraciones,28227
2014,13,415C,13105,Antiguedad,4804
2014,13,415C,13106,Horas extras,912
2014,13,415C,16012,Cuotas sociales funcionarios y pers. estatutario,113337
2014,13,415C,16013,Cuotas sociales laborales,128316
2014,13,415C,21200,Edificios y otras construcciones,2295
2014,13,415C,21400,Elementos de transportes,7458
2014,13,415C,22003,Vestuario y lencería,4113
2014,13,415C,22009,Otros suministros no tarifados,295
2014,13,415C,22101,Agua,133
2014,13,415C,22103,Combustible,30358
2014,13,415C,22109,Otros suministros,11111
2014,13,415C,22402,Otro inmovilizado,3359
2014,13,415C,22500,Tributos locales,1164
2014,13,415C,22700,Limpieza y aseo,4135
2014,13,415C,22701,Seguridad,2321
2014,13,415C,22989,Gtos funcionam. Inspección y vigilanc. pesquera,666
2014,13,415C,23000,Indemnizaciones por razón del servicio,6884
2014,13,415C,44300,A Sociedades mercantiles públicas de la C.A.C.,9900
2014,13,415C,64022,Estudios y trabajos técnicos,394692
2014,13,415C,64099,Otros,10000
2014,13,452B,65000,Inversiones gestionadas para otros entes públicos,1349249
2014,13,452C,60300,Infraestructuras,20677983
2014,13,452C,64099,Otros,1045840
2014,13,452C,75000,A Ayuntamientos y sus OO.AA.,100000
2014,13,452D,12000,Sueldo,158218
2014,13,452D,12005,Trienios,42240
2014,13,452D,12101,Complementos al puesto de trabajo,123935
2014,13,452D,12102,Indemnizaciones por residencia,19381
2014,13,452D,12103,Complementos específico,208308
2014,13,452D,12109,Otros complementos,602
2014,13,452D,13000,Salario Base,339951
2014,13,452D,13001,Otras remuneraciones,186417
2014,13,452D,13005,Antiguedad,73259
2014,13,452D,13100,Salario base,14391
2014,13,452D,13101,Otras remuneraciones,7997
2014,13,452D,13105,Antiguedad,1602
2014,13,452D,16012,Cuotas sociales funcionarios y pers. estatutario,104131
2014,13,452D,16013,Cuotas sociales laborales,205460
2014,13,452D,20200,Edificios y otras construcciones,346
2014,13,452D,20301,Instalaciones técnicas,346
2014,13,452D,20500,Mobiliario y enseres,1277
2014,13,452D,21200,Edificios y otras construcciones,1729
2014,13,452D,21301,Instalaciones técnicas,346
2014,13,452D,21400,Elementos de transportes,1786
2014,13,452D,21500,Mobiliario y enseres,1845
2014,13,452D,21600,Equipamiento para proceso de la información,1729
2014,13,452D,22000,Material de oficina ordinario no inventariable,7575
2014,13,452D,22001,"Prensa, revistas, libros y otras publicaciones",731
2014,13,452D,22002,Material informático no inventariable,2983
2014,13,452D,22003,Vestuario y lencería,3456
2014,13,452D,22009,Otros suministros no tarifados,3462
2014,13,452D,22101,Agua,359
2014,13,452D,22103,Combustible,3222
2014,13,452D,22109,Otros suministros,692
2014,13,452D,22201,Postales,1241
2014,13,452D,22301,Otros transportes,346
2014,13,452D,22401,Vehículos,1835
2014,13,452D,22500,Tributos locales,200
2014,13,452D,22502,Tributos estatales,174
2014,13,452D,22601,Atenciones protocolarias y representativas,700
2014,13,452D,22602,Publicidad y propaganda,2850
2014,13,452D,22606,"Reuniones, cursos y conferencias",849
2014,13,452D,22700,Limpieza y aseo,346
2014,13,452D,22703,Servicios postales y de mensajería,1447
2014,13,452D,22706,"Estudios, trabajos técnicos y honor. profesionales",1782
2014,13,452D,22987,Gastos funcionamiento de la D.G. de Aguas,4
2014,13,452D,23000,Indemnizaciones por razón del servicio,59606
2014,13,452D,34200,Intereses de demora,403699
2014,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,13,912A,10001,Otras remuneraciones,46682
2014,13,912A,16010,Cuotas sociales altos cargos,13114
2014,13,322H,12000,Sueldo,451723
2014,13,322H,12005,Trienios,107639
2014,13,322H,12101,Complementos al puesto de trabajo,292035
2014,13,322H,12102,Indemnizaciones por residencia,92316
2014,13,322H,12103,Complementos específico,460081
2014,13,322H,12109,Otros complementos,4712
2014,13,322H,12500,Sustituciones personal funcionario y estatutario,66251
2014,13,322H,13000,Salario Base,533703
2014,13,322H,13001,Otras remuneraciones,263116
2014,13,322H,13005,Antiguedad,145096
2014,13,322H,13006,Horas extras,762
2014,13,322H,13100,Salario base,311900
2014,13,322H,13101,Otras remuneraciones,131508
2014,13,322H,13102,Sustituciones Personal Laboral,114083
2014,13,322H,13105,Antiguedad,21538
2014,13,322H,13106,Horas extras,598
2014,13,322H,16012,Cuotas sociales funcionarios y pers. estatutario,390006
2014,13,322H,16013,Cuotas sociales laborales,497381
2014,13,322H,20302,Maquinaria,524
2014,13,322H,20303,Utillaje,87
2014,13,322H,20700,Cánones,131
2014,13,322H,21200,Edificios y otras construcciones,28358
2014,13,322H,21209,Otros,611
2014,13,322H,21301,Instalaciones técnicas,10670
2014,13,322H,21302,Maquinaria,9506
2014,13,322H,21400,Elementos de transportes,6014
2014,13,322H,21500,Mobiliario y enseres,7760
2014,13,322H,21600,Equipamiento para proceso de la información,437
2014,13,322H,22000,Material de oficina ordinario no inventariable,7760
2014,13,322H,22001,"Prensa, revistas, libros y otras publicaciones",203
2014,13,322H,22002,Material informático no inventariable,9506
2014,13,322H,22003,Vestuario y lencería,23038
2014,13,322H,22004,Productos alimenticios,97000
2014,13,322H,22005,Productos farmacéuticos,5238
2014,13,322H,22009,Otros suministros no tarifados,81480
2014,13,322H,22101,Agua,41031
2014,13,322H,22102,Gas,7857
2014,13,322H,22103,Combustible,13095
2014,13,322H,22201,Postales,437
2014,13,322H,22301,Otros transportes,24509
2014,13,322H,22400,Edificios y locales,5044
2014,13,322H,22500,Tributos locales,2910
2014,13,322H,22700,Limpieza y aseo,24528
2014,13,322H,22701,Seguridad,147440
2014,13,322H,22901,Gastos de actividades docentes y formativas,36575
2014,13,322H,23000,Indemnizaciones por razón del servicio,7760
2014,13,322H,23900,Otras indemnizaciones,393
2014,13,322H,62201,Construcción,54027
2014,13,322H,62301,Maquinaria,16023
2014,13,322H,62302,Instalaciones técnicas,14904
2014,13,322H,62303,Utillaje,5962
2014,13,322H,62400,Elementos de transporte,14159
2014,13,322H,62500,Mobiliarios y enseres,19153
2014,13,322H,62600,Equipamiento para proceso de la información,11402
2014,13,322H,62800,Otros activos materiales,1492
2014,13,322H,63200,Edificios y otras construcciones,95748
2014,13,322H,63301,Maquinaria,3464
2014,13,322H,63302,Instalaciones técnicas,21984
2014,13,412A,12000,Sueldo,505990
2014,13,412A,12005,Trienios,132395
2014,13,412A,12101,Complementos al puesto de trabajo,341754
2014,13,412A,12102,Indemnizaciones por residencia,59519
2014,13,412A,12103,Complementos específico,555624
2014,13,412A,12109,Otros complementos,4482
2014,13,412A,13000,Salario Base,81338
2014,13,412A,13001,Otras remuneraciones,45940
2014,13,412A,13005,Antiguedad,20387
2014,13,412A,13100,Salario base,92495
2014,13,412A,13101,Otras remuneraciones,51637
2014,13,412A,13105,Antiguedad,11208
2014,13,412A,13106,Horas extras,472
2014,13,412A,16012,Cuotas sociales funcionarios y pers. estatutario,364545
2014,13,412A,16013,Cuotas sociales laborales,95368
2014,13,412A,21400,Elementos de transportes,518
2014,13,412A,21500,Mobiliario y enseres,1000
2014,13,412A,22000,Material de oficina ordinario no inventariable,729
2014,13,412A,22002,Material informático no inventariable,556
2014,13,412A,22005,Productos farmacéuticos,280
2014,13,412A,22009,Otros suministros no tarifados,2078
2014,13,412A,22103,Combustible,4754
2014,13,412A,22500,Tributos locales,846
2014,13,412A,22617,Ejecuc. sentenc. Condenat. pago cantid. líquidas,239877
2014,13,412A,22703,Servicios postales y de mensajería,2086
2014,13,412A,22936,Fondos Europeos Programas Operativos 2007-2013,60000
2014,13,412A,23000,Indemnizaciones por razón del servicio,25000
2014,13,412A,34200,Intereses de demora,85000
2014,13,412A,47000,A Empresas Privadas,450000
2014,13,412A,64003,Aplicaciones informáticas,3000
2014,13,412A,64022,Estudios y trabajos técnicos,569423
2014,13,412A,64099,Otros,58000
2014,13,412A,65000,Inversiones gestionadas para otros entes públicos,1120587
2014,13,412A,75000,A Ayuntamientos y sus OO.AA.,180000
2014,13,412A,76000,A Cabildos Insulares y sus OO. AA.,1170000
2014,13,412A,77000,A Empresas Privadas,1777500
2014,13,412A,78000,A Familias e Instituciones sin fines de lucro,58545
2014,13,412B,12000,Sueldo,259322
2014,13,412B,12005,Trienios,58921
2014,13,412B,12101,Complementos al puesto de trabajo,173069
2014,13,412B,12102,Indemnizaciones por residencia,29000
2014,13,412B,12103,Complementos específico,284031
2014,13,412B,12109,Otros complementos,2640
2014,13,412B,13000,Salario Base,178109
2014,13,412B,13001,Otras remuneraciones,91897
2014,13,412B,13005,Antiguedad,47666
2014,13,412B,13006,Horas extras,304
2014,13,412B,13100,Salario base,114082
2014,13,412B,13101,Otras remuneraciones,71608
2014,13,412B,13105,Antiguedad,12151
2014,13,412B,13106,Horas extras,547
2014,13,412B,16012,Cuotas sociales funcionarios y pers. estatutario,183093
2014,13,412B,16013,Cuotas sociales laborales,164867
2014,13,412B,21200,Edificios y otras construcciones,2997
2014,13,412B,21600,Equipamiento para proceso de la información,489
2014,13,412B,22001,"Prensa, revistas, libros y otras publicaciones",69
2014,13,412B,22003,Vestuario y lencería,2350
2014,13,412B,22009,Otros suministros no tarifados,12950
2014,13,412B,22101,Agua,1063
2014,13,412B,22103,Combustible,4923
2014,13,412B,22301,Otros transportes,5772
2014,13,412B,22500,Tributos locales,2377
2014,13,412B,22501,Tributos autonómicos,1566
2014,13,412B,22601,Atenciones protocolarias y representativas,86
2014,13,412B,22602,Publicidad y propaganda,95
2014,13,412B,22606,"Reuniones, cursos y conferencias",190
2014,13,412B,22700,Limpieza y aseo,22711
2014,13,412B,22701,Seguridad,114565
2014,13,412B,22703,Servicios postales y de mensajería,1246
2014,13,412B,22706,"Estudios, trabajos técnicos y honor. profesionales",200511
2014,13,412B,22919,Cofinac. Planes erradicación y control de plagas,500000
2014,13,412B,23000,Indemnizaciones por razón del servicio,66403
2014,13,412B,47000,A Empresas Privadas,2188000
2014,13,412B,62302,Instalaciones técnicas,238850
2014,13,412B,62800,Otros activos materiales,20000
2014,13,412B,64022,Estudios y trabajos técnicos,18000
2014,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,13,912A,10001,Otras remuneraciones,45953
2014,13,912A,16010,Cuotas sociales altos cargos,13114
2014,13,412C,12000,Sueldo,381851
2014,13,412C,12005,Trienios,86776
2014,13,412C,12101,Complementos al puesto de trabajo,247396
2014,13,412C,12102,Indemnizaciones por residencia,47669
2014,13,412C,12103,Complementos específico,416069
2014,13,412C,12109,Otros complementos,2771
2014,13,412C,13000,Salario Base,91035
2014,13,412C,13001,Otras remuneraciones,37867
2014,13,412C,13005,Antiguedad,22129
2014,13,412C,13006,Horas extras,326
2014,13,412C,13100,Salario base,69451
2014,13,412C,13101,Otras remuneraciones,37106
2014,13,412C,13105,Antiguedad,5976
2014,13,412C,13106,Horas extras,680
2014,13,412C,16012,Cuotas sociales funcionarios y pers. estatutario,242799
2014,13,412C,16013,Cuotas sociales laborales,84629
2014,13,412C,21200,Edificios y otras construcciones,5280
2014,13,412C,21301,Instalaciones técnicas,1630
2014,13,412C,21302,Maquinaria,25000
2014,13,412C,21400,Elementos de transportes,3897
2014,13,412C,21500,Mobiliario y enseres,1358
2014,13,412C,21600,Equipamiento para proceso de la información,5258
2014,13,412C,22000,Material de oficina ordinario no inventariable,1940
2014,13,412C,22002,Material informático no inventariable,582
2014,13,412C,22003,Vestuario y lencería,1261
2014,13,412C,22005,Productos farmacéuticos,200
2014,13,412C,22009,Otros suministros no tarifados,213000
2014,13,412C,22101,Agua,1000
2014,13,412C,22103,Combustible,2395
2014,13,412C,22500,Tributos locales,1993
2014,13,412C,22601,Atenciones protocolarias y representativas,87
2014,13,412C,22602,Publicidad y propaganda,54
2014,13,412C,22606,"Reuniones, cursos y conferencias",142
2014,13,412C,22700,Limpieza y aseo,8510
2014,13,412C,22701,Seguridad,4537
2014,13,412C,22703,Servicios postales y de mensajería,5000
2014,13,412C,22706,"Estudios, trabajos técnicos y honor. profesionales",1330252
2014,13,412C,22709,Otros trabajos realizados por empresas o I.S.F.L.,1592
2014,13,412C,22962,Desarrollo de actividades ganaderas MAPA,31613
2014,13,412C,23000,Indemnizaciones por razón del servicio,9956
2014,13,412C,47000,A Empresas Privadas,474862
2014,13,412C,64003,Aplicaciones informáticas,190000
2014,13,412C,64022,Estudios y trabajos técnicos,462595
2014,13,412C,64099,Otros,35000
2014,13,412C,77000,A Empresas Privadas,166368
2014,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,13,912A,10001,Otras remuneraciones,45953
2014,13,912A,16010,Cuotas sociales altos cargos,10360
2014,14,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12260
2014,14,912A,10001,Otras remuneraciones,53163
2014,14,912A,10005,Trienios/Antigüedad,9359
2014,14,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,188774
2014,14,912A,12000,Sueldo,25136
2014,14,912A,12005,Trienios,5506
2014,14,912A,12101,Complementos al puesto de trabajo,16810
2014,14,912A,12102,Indemnizaciones por residencia,2229
2014,14,912A,12103,Complementos específico,24604
2014,14,912A,12109,Otros complementos,695
2014,14,912A,16010,Cuotas sociales altos cargos,10360
2014,14,912A,16011,Cuotas sociales personal eventual,53265
2014,14,912A,16012,Cuotas sociales funcionarios y pers. estatutario,18978
2014,14,912A,20500,Mobiliario y enseres,4600
2014,14,912A,21500,Mobiliario y enseres,2050
2014,14,912A,22000,Material de oficina ordinario no inventariable,1920
2014,14,912A,22001,"Prensa, revistas, libros y otras publicaciones",1300
2014,14,912A,22002,Material informático no inventariable,1500
2014,14,912A,22009,Otros suministros no tarifados,1400
2014,14,912A,22601,Atenciones protocolarias y representativas,2000
2014,14,912A,23000,Indemnizaciones por razón del servicio,41966
2014,14,311A,12000,Sueldo,278055
2014,14,311A,12005,Trienios,73874
2014,14,311A,12101,Complementos al puesto de trabajo,193876
2014,14,311A,12102,Indemnizaciones por residencia,32009
2014,14,311A,12103,Complementos específico,297700
2014,14,311A,12109,Otros complementos,3639
2014,14,311A,13000,Salario Base,317739
2014,14,311A,13001,Otras remuneraciones,224260
2014,14,311A,13005,Antiguedad,58296
2014,14,311A,13006,Horas extras,828
2014,14,311A,13100,Salario base,12201
2014,14,311A,13101,Otras remuneraciones,4431
2014,14,311A,13105,Antiguedad,401
2014,14,311A,15100,Gratificaciones,1725
2014,14,311A,16012,Cuotas sociales funcionarios y pers. estatutario,191039
2014,14,311A,16013,Cuotas sociales laborales,187839
2014,14,311A,17003,Previsión ejecución sentencias,30878
2014,14,311A,20500,Mobiliario y enseres,11344
2014,14,311A,21200,Edificios y otras construcciones,10417
2014,14,311A,21400,Elementos de transportes,5000
2014,14,311A,21500,Mobiliario y enseres,2964
2014,14,311A,21600,Equipamiento para proceso de la información,23100
2014,14,311A,22000,Material de oficina ordinario no inventariable,4500
2014,14,311A,22002,Material informático no inventariable,3000
2014,14,311A,22003,Vestuario y lencería,2600
2014,14,311A,22009,Otros suministros no tarifados,9765
2014,14,311A,22103,Combustible,3600
2014,14,311A,22200,Telefónicas,30151
2014,14,311A,22201,Postales,10000
2014,14,311A,22301,Otros transportes,2477
2014,14,311A,22500,Tributos locales,600
2014,14,311A,22700,Limpieza y aseo,56400
2014,14,311A,22701,Seguridad,140000
2014,14,311A,22703,Servicios postales y de mensajería,3200
2014,14,311A,22711,Actividades preventivas de riesgos laborales,108770
2014,14,311A,22712,Gastos centralizados comunicaciones e informática,149561
2014,14,311A,23000,Indemnizaciones por razón del servicio,27795
2014,14,311A,25801,Otros servicios de asistencia sanitaria,15000
2014,14,311A,63200,Edificios y otras construcciones,95296
2014,14,311A,63302,Instalaciones técnicas,20000
2014,14,311A,63600,Equipamiento para proceso de la información,29000
2014,14,311A,64003,Aplicaciones informáticas,16000
2014,14,311B,44500,A Entidades Públicas Empresariales de la C.A.C.,213698
2014,14,312A,42010,A Organismos Autónomos,2413316081
2014,14,312A,72010,A Organismos Autónomos de la C.A.C.,30572076
2014,14,312B,42010,A Organismos Autónomos,2454639
2014,14,312B,72010,A Organismos Autónomos de la C.A.C.,154163
2014,14,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,14,912A,10001,Otras remuneraciones,45953
2014,14,912A,10005,Trienios/Antigüedad,5080
2014,14,912A,17003,Previsión ejecución sentencias,5038
2014,15,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12260
2014,15,912A,10001,Otras remuneraciones,53163
2014,15,912A,10005,Trienios/Antigüedad,5080
2014,15,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,164679
2014,15,912A,11005,Trienios/Antigüedad,501
2014,15,912A,12000,Sueldo,8379
2014,15,912A,12005,Trienios,1502
2014,15,912A,12101,Complementos al puesto de trabajo,5604
2014,15,912A,12102,Indemnizaciones por residencia,743
