#Año,Servicio,Programa,Concepto,Descripción,Importe
2016,13,912A,10001,Otras remuneraciones,47149
2016,13,912A,12000,Sueldo,57821
2016,13,912A,12005,Trienios,10990
2016,13,912A,12101,Complementos al puesto de trabajo,39847
2016,13,912A,12102,Indemnizaciones por residencia,6316
2016,13,912A,12103,Complementos específico,67641
2016,13,912A,12109,Otros complementos,587
2016,13,912A,13100,Salario base,22539
2016,13,912A,13101,Otras remuneraciones,17717
2016,13,912A,13105,Antiguedad,1646
2016,13,912A,13300,Asign. por destino fuera de CAC para pers. laboral,44281
2016,13,912A,16010,Cuotas sociales altos cargos,13906
2016,13,912A,16012,Cuotas sociales funcionarios y pers. estatutario,45016
2016,13,912A,16013,Cuotas sociales laborales,13473
2016,13,912A,22601,Atenciones protocolarias y representativas,1000
2016,13,912A,22606,"Reuniones, cursos y conferencias",170
2016,13,912A,23000,Indemnizaciones por razón del servicio,38774
2016,13,322J,12000,Sueldo,699472
2016,13,322J,12005,Trienios,105957
2016,13,322J,12101,Complementos al puesto de trabajo,412167
2016,13,322J,12102,Indemnizaciones por residencia,213742
2016,13,322J,12103,Complementos específico,429884
2016,13,322J,12109,Otros complementos,1084
2016,13,322J,12500,Sustituciones personal funcionario y estatutario,98542
2016,13,322J,13000,Salario Base,147451
2016,13,322J,13001,Otras remuneraciones,77448
2016,13,322J,13005,Antiguedad,32052
2016,13,322J,13100,Salario base,186947
2016,13,322J,13101,Otras remuneraciones,96606
2016,13,322J,13105,Antiguedad,17470
2016,13,322J,16012,Cuotas sociales funcionarios y pers. estatutario,572765
2016,13,322J,16013,Cuotas sociales laborales,180650
2016,13,322J,20200,Edificios y otras construcciones,101
2016,13,322J,20303,Utillaje,856
2016,13,322J,20400,Elementos de transporte,4194
2016,13,322J,20500,Mobiliario y enseres,3072
2016,13,322J,21200,Edificios y otras construcciones,43373
2016,13,322J,21301,Instalaciones técnicas,11582
2016,13,322J,21400,Elementos de transportes,5434
2016,13,322J,21500,Mobiliario y enseres,6930
2016,13,322J,21600,Equipamiento para proceso de la información,533
2016,13,322J,22000,Material de oficina ordinario no inventariable,7520
2016,13,322J,22001,"Prensa, revistas, libros y otras publicaciones",1602
2016,13,322J,22002,Material informático no inventariable,1602
2016,13,322J,22003,Vestuario y lencería,533
2016,13,322J,22004,Productos alimenticios,7062
2016,13,322J,22005,Productos farmacéuticos,168
2016,13,322J,22009,Otros suministros no tarifados,38800
2016,13,322J,22100,Energía eléctrica,1000
2016,13,322J,22101,Agua,26568
2016,13,322J,22103,Combustible,11497
2016,13,322J,22201,Postales,52
2016,13,322J,22204,Informáticas,950
2016,13,322J,22302,Transporte escolar,1527
2016,13,322J,22400,Edificios y locales,7427
2016,13,322J,22401,Vehículos,28760
2016,13,322J,22403,Otros riesgos,32075
2016,13,322J,22500,Tributos locales,200
2016,13,322J,22502,Tributos estatales,1100
2016,13,322J,22606,"Reuniones, cursos y conferencias",491
2016,13,322J,22700,Limpieza y aseo,60424
2016,13,322J,22701,Seguridad,97145
2016,13,322J,22709,Otros trabajos realizados por empresas o I.S.F.L.,150000
2016,13,322J,22998,Gtos enseñ. naút-deport. buceo y profes. mar-pesq,6
2016,13,322J,23000,Indemnizaciones por razón del servicio,63258
2016,13,322J,48000,A familias e instituciones sin fines de lucro,8778
2016,13,322J,60200,Construcción,500896
2016,13,322J,62302,Instalaciones técnicas,159871
2016,13,415A,12000,Sueldo,144061
2016,13,415A,12005,Trienios,41182
2016,13,415A,12101,Complementos al puesto de trabajo,99081
2016,13,415A,12102,Indemnizaciones por residencia,16186
2016,13,415A,12103,Complementos específico,155158
2016,13,415A,12109,Otros complementos,1898
2016,13,415A,13000,Salario Base,124701
2016,13,415A,13001,Otras remuneraciones,66387
2016,13,415A,13005,Antiguedad,24076
2016,13,415A,13100,Salario base,72883
2016,13,415A,13101,Otras remuneraciones,48669
2016,13,415A,13105,Antiguedad,8894
2016,13,415A,16012,Cuotas sociales funcionarios y pers. estatutario,93064
2016,13,415A,16013,Cuotas sociales laborales,107724
2016,13,415A,21600,Equipamiento para proceso de la información,388
2016,13,415A,22000,Material de oficina ordinario no inventariable,970
2016,13,415A,22002,Material informático no inventariable,1297
2016,13,415A,22103,Combustible,194
2016,13,415A,22201,Postales,116
2016,13,415A,22301,Otros transportes,78
2016,13,415A,22403,Otros riesgos,5820
2016,13,415A,22602,Publicidad y propaganda,81
2016,13,415A,22606,"Reuniones, cursos y conferencias",97
2016,13,415A,22609,Otros,707
2016,13,415A,22703,Servicios postales y de mensajería,1940
2016,13,415A,22706,"Estudios, trabajos técnicos y honor. profesionales",10000
2016,13,415A,22710,Estudios y proyectos de investigación,10096
2016,13,415A,23000,Indemnizaciones por razón del servicio,17432
2016,13,415A,47000,A Empresas Privadas,9500000
2016,13,415A,48000,A familias e instituciones sin fines de lucro,500000
2016,13,415A,62600,Equipamiento para proceso de la información,1000
2016,13,415A,64003,Aplicaciones informáticas,64000
2016,13,415A,64021,"Promoción, ferias y exposiciones",2000
2016,13,415A,64022,Estudios y trabajos técnicos,16000
2016,13,415A,78000,A Familias e Instituciones sin fines de lucro,242791
2016,13,415B,12000,Sueldo,117375
2016,13,415B,12005,Trienios,33747
2016,13,415B,12101,Complementos al puesto de trabajo,82331
2016,13,415B,12102,Indemnizaciones por residencia,14878
2016,13,415B,12103,Complementos específico,135833
2016,13,415B,12109,Otros complementos,697
2016,13,415B,13000,Salario Base,59613
2016,13,415B,13001,Otras remuneraciones,43510
2016,13,415B,13005,Antiguedad,10425
2016,13,415B,13100,Salario base,13271
2016,13,415B,13101,Otras remuneraciones,5159
2016,13,415B,13105,Antiguedad,2426
2016,13,415B,16012,Cuotas sociales funcionarios y pers. estatutario,86928
2016,13,415B,16013,Cuotas sociales laborales,42054
2016,13,415B,20600,Equipamiento para proceso de la información,2000
2016,13,415B,20700,Cánones,3000
2016,13,415B,20900,Otro inmovilizado material,2300
2016,13,415B,21200,Edificios y otras construcciones,6027
2016,13,415B,21209,Otros,3500
2016,13,415B,21302,Maquinaria,35039
2016,13,415B,21400,Elementos de transportes,1500
2016,13,415B,21500,Mobiliario y enseres,800
2016,13,415B,21600,Equipamiento para proceso de la información,2000
2016,13,415B,22000,Material de oficina ordinario no inventariable,2152
2016,13,415B,22001,"Prensa, revistas, libros y otras publicaciones",120
2016,13,415B,22002,Material informático no inventariable,1900
2016,13,415B,22009,Otros suministros no tarifados,380
2016,13,415B,22103,Combustible,1100
2016,13,415B,22109,Otros suministros,1350
2016,13,415B,22201,Postales,100
2016,13,415B,22301,Otros transportes,1800
2016,13,415B,22400,Edificios y locales,3400
2016,13,415B,22401,Vehículos,150
2016,13,415B,22403,Otros riesgos,3000
2016,13,415B,22601,Atenciones protocolarias y representativas,500
2016,13,415B,22602,Publicidad y propaganda,86
2016,13,415B,22603,Jurídicos y contenciosos,137
2016,13,415B,22606,"Reuniones, cursos y conferencias",206
2016,13,415B,22702,Valoraciones y peritajes,1971
2016,13,415B,22703,Servicios postales y de mensajería,1720
2016,13,415B,22976,Fondos Europeos Programas Operativos 2014-2020,30000
2016,13,415B,23000,Indemnizaciones por razón del servicio,12550
2016,13,415B,48000,A familias e instituciones sin fines de lucro,220000
2016,13,415B,60200,Construcción,305000
2016,13,415B,62302,Instalaciones técnicas,304570
2016,13,415B,62600,Equipamiento para proceso de la información,1000
2016,13,415B,63200,Edificios y otras construcciones,25000
2016,13,415B,63301,Maquinaria,62069
2016,13,415B,63303,Utillaje,15000
2016,13,415B,63600,Equipamiento para proceso de la información,5000
2016,13,415B,64003,Aplicaciones informáticas,15000
2016,13,415B,64021,"Promoción, ferias y exposiciones",260000
2016,13,415B,64022,Estudios y trabajos técnicos,670500
2016,13,415B,75000,A Ayuntamientos y sus OO.AA.,60000
2016,13,415B,76000,A Cabildos Insulares y sus OO. AA.,50000
2016,13,415B,77000,A Empresas Privadas,2485000
2016,13,415B,78000,A Familias e Instituciones sin fines de lucro,70000
2016,13,415C,12000,Sueldo,172740
2016,13,415C,12005,Trienios,33801
2016,13,415C,12101,Complementos al puesto de trabajo,117998
2016,13,415C,12102,Indemnizaciones por residencia,39333
2016,13,415C,12103,Complementos específico,168687
2016,13,415C,12109,Otros complementos,2611
2016,13,415C,12500,Sustituciones personal funcionario y estatutario,28743
2016,13,415C,13000,Salario Base,131549
2016,13,415C,13001,Otras remuneraciones,78135
2016,13,415C,13005,Antiguedad,39562
2016,13,415C,13100,Salario base,116696
2016,13,415C,13101,Otras remuneraciones,81184
2016,13,415C,13105,Antiguedad,9637
2016,13,415C,16012,Cuotas sociales funcionarios y pers. estatutario,147640
2016,13,415C,16013,Cuotas sociales laborales,146687
2016,13,415C,21200,Edificios y otras construcciones,1003
2016,13,415C,21400,Elementos de transportes,7458
2016,13,415C,22003,Vestuario y lencería,4113
2016,13,415C,22103,Combustible,30358
2016,13,415C,22109,Otros suministros,8320
2016,13,415C,22402,Otro inmovilizado,3359
2016,13,415C,22989,Gtos funcionam. Inspección y vigilanc. pesquera,666
2016,13,415C,23000,Indemnizaciones por razón del servicio,6884
2016,13,415C,44300,A Sociedades mercantiles públicas de la C.A.C.,9900
2016,13,415C,64022,Estudios y trabajos técnicos,351349
2016,13,415C,64099,Otros,10000
2016,13,452D,12000,Sueldo,8463
2016,13,452D,12005,Trienios,1869
2016,13,452D,12101,Complementos al puesto de trabajo,5660
2016,13,452D,12102,Indemnizaciones por residencia,751
2016,13,452D,12103,Complementos específico,7179
2016,13,452D,12109,Otros complementos,243
2016,13,452D,13000,Salario Base,60140
2016,13,452D,13001,Otras remuneraciones,35114
2016,13,452D,13005,Antiguedad,13341
2016,13,452D,16012,Cuotas sociales funcionarios y pers. estatutario,6085
2016,13,452D,16013,Cuotas sociales laborales,34073
2016,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,13,912A,10001,Otras remuneraciones,46412
2016,13,912A,16010,Cuotas sociales altos cargos,11007
2016,13,322H,12000,Sueldo,417134
2016,13,322H,12005,Trienios,81983
2016,13,322H,12101,Complementos al puesto de trabajo,269521
2016,13,322H,12102,Indemnizaciones por residencia,75620
2016,13,322H,12103,Complementos específico,419275
2016,13,322H,12109,Otros complementos,4592
2016,13,322H,12500,Sustituciones personal funcionario y estatutario,213133
2016,13,322H,13000,Salario Base,484272
2016,13,322H,13001,Otras remuneraciones,235661
2016,13,322H,13005,Antiguedad,119684
2016,13,322H,13100,Salario base,365256
2016,13,322H,13101,Otras remuneraciones,152540
2016,13,322H,13102,Sustituciones Personal Laboral,67189
2016,13,322H,13105,Antiguedad,30804
2016,13,322H,16012,Cuotas sociales funcionarios y pers. estatutario,409598
2016,13,322H,16013,Cuotas sociales laborales,468448
2016,13,322H,20302,Maquinaria,502
2016,13,322H,20303,Utillaje,300
2016,13,322H,20700,Cánones,300
2016,13,322H,21200,Edificios y otras construcciones,27000
2016,13,322H,21209,Otros,300
2016,13,322H,21301,Instalaciones técnicas,15000
2016,13,322H,21302,Maquinaria,10000
2016,13,322H,21303,Utillaje,2500
2016,13,322H,21400,Elementos de transportes,6000
2016,13,322H,21500,Mobiliario y enseres,8000
2016,13,322H,21600,Equipamiento para proceso de la información,3500
2016,13,322H,22000,Material de oficina ordinario no inventariable,7700
2016,13,322H,22001,"Prensa, revistas, libros y otras publicaciones",194
2016,13,322H,22002,Material informático no inventariable,9114
2016,13,322H,22003,Vestuario y lencería,4202
2016,13,322H,22004,Productos alimenticios,86500
2016,13,322H,22005,Productos farmacéuticos,3000
2016,13,322H,22009,Otros suministros no tarifados,84100
2016,13,322H,22101,Agua,39500
2016,13,322H,22102,Gas,7600
2016,13,322H,22103,Combustible,15000
2016,13,322H,22201,Postales,400
2016,13,322H,22301,Otros transportes,23490
2016,13,322H,22400,Edificios y locales,5200
2016,13,322H,22403,Otros riesgos,8000
2016,13,322H,22500,Tributos locales,5000
2016,13,322H,22700,Limpieza y aseo,30000
2016,13,322H,22701,Seguridad,145000
2016,13,322H,22706,"Estudios, trabajos técnicos y honor. profesionales",5000
2016,13,322H,22901,Gastos de actividades docentes y formativas,36600
2016,13,322H,23000,Indemnizaciones por razón del servicio,7500
2016,13,322H,23900,Otras indemnizaciones,3400
2016,13,322H,62201,Construcción,54027
2016,13,322H,62301,Maquinaria,17201
2016,13,322H,62302,Instalaciones técnicas,24904
2016,13,322H,62303,Utillaje,7962
2016,13,322H,62400,Elementos de transporte,14159
2016,13,322H,62500,Mobiliarios y enseres,19153
2016,13,322H,62600,Equipamiento para proceso de la información,12521
2016,13,322H,62800,Otros activos materiales,1492
2016,13,322H,63200,Edificios y otras construcciones,231367
2016,13,322H,63301,Maquinaria,6780
2016,13,322H,63302,Instalaciones técnicas,18752
2016,13,412A,12000,Sueldo,393010
2016,13,412A,12005,Trienios,97469
2016,13,412A,12101,Complementos al puesto de trabajo,262945
2016,13,412A,12102,Indemnizaciones por residencia,46180
2016,13,412A,12103,Complementos específico,446425
2016,13,412A,12109,Otros complementos,2756
2016,13,412A,13000,Salario Base,67617
2016,13,412A,13001,Otras remuneraciones,28713
2016,13,412A,13005,Antiguedad,16750
2016,13,412A,13100,Salario base,70882
2016,13,412A,13101,Otras remuneraciones,34436
2016,13,412A,13105,Antiguedad,10280
2016,13,412A,16012,Cuotas sociales funcionarios y pers. estatutario,292134
2016,13,412A,16013,Cuotas sociales laborales,71546
2016,13,412A,21400,Elementos de transportes,518
2016,13,412A,21500,Mobiliario y enseres,1000
2016,13,412A,22000,Material de oficina ordinario no inventariable,729
2016,13,412A,22002,Material informático no inventariable,556
2016,13,412A,22005,Productos farmacéuticos,280
2016,13,412A,22009,Otros suministros no tarifados,710
2016,13,412A,22103,Combustible,4754
2016,13,412A,22703,Servicios postales y de mensajería,2086
2016,13,412A,22976,Fondos Europeos Programas Operativos 2014-2020,34500
2016,13,412A,23000,Indemnizaciones por razón del servicio,13769
2016,13,412A,47000,A Empresas Privadas,687265
2016,13,412A,64022,Estudios y trabajos técnicos,538188
2016,13,412A,64099,Otros,88049
2016,13,412A,65000,Inversiones gestionadas para otros entes públicos,1056048
2016,13,412A,75000,A Ayuntamientos y sus OO.AA.,1153838
2016,13,412A,77000,A Empresas Privadas,2349262
2016,13,412B,12000,Sueldo,261916
2016,13,412B,12005,Trienios,63273
2016,13,412B,12101,Complementos al puesto de trabajo,176497
2016,13,412B,12102,Indemnizaciones por residencia,29290
2016,13,412B,12103,Complementos específico,289611
2016,13,412B,12109,Otros complementos,2595
2016,13,412B,13000,Salario Base,106481
2016,13,412B,13001,Otras remuneraciones,47018
2016,13,412B,13005,Antiguedad,23724
2016,13,412B,13100,Salario base,118488
2016,13,412B,13101,Otras remuneraciones,77462
2016,13,412B,13105,Antiguedad,12590
2016,13,412B,16012,Cuotas sociales funcionarios y pers. estatutario,189325
2016,13,412B,16013,Cuotas sociales laborales,121652
2016,13,412B,21200,Edificios y otras construcciones,1637
2016,13,412B,21600,Equipamiento para proceso de la información,489
2016,13,412B,22001,"Prensa, revistas, libros y otras publicaciones",69
2016,13,412B,22003,Vestuario y lencería,2350
2016,13,412B,22009,Otros suministros no tarifados,12630
2016,13,412B,22101,Agua,903
2016,13,412B,22103,Combustible,4923
2016,13,412B,22301,Otros transportes,3999
2016,13,412B,22501,Tributos autonómicos,1566
2016,13,412B,22601,Atenciones protocolarias y representativas,500
2016,13,412B,22602,Publicidad y propaganda,95
2016,13,412B,22606,"Reuniones, cursos y conferencias",190
2016,13,412B,22700,Limpieza y aseo,17285
2016,13,412B,22701,Seguridad,111266
2016,13,412B,22703,Servicios postales y de mensajería,1246
2016,13,412B,22706,"Estudios, trabajos técnicos y honor. profesionales",240511
2016,13,412B,22919,Cofinac. Planes erradicación y control de plagas,500000
2016,13,412B,23000,Indemnizaciones por razón del servicio,66403
2016,13,412B,47000,A Empresas Privadas,2053000
2016,13,412B,62302,Instalaciones técnicas,238850
2016,13,412B,62800,Otros activos materiales,20000
2016,13,412B,64022,Estudios y trabajos técnicos,18000
2016,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,13,912A,10001,Otras remuneraciones,46413
2016,13,912A,16010,Cuotas sociales altos cargos,11007
2016,13,412C,12000,Sueldo,400494
2016,13,412C,12005,Trienios,90365
2016,13,412C,12101,Complementos al puesto de trabajo,258228
2016,13,412C,12102,Indemnizaciones por residencia,50120
2016,13,412C,12103,Complementos específico,432622
2016,13,412C,12109,Otros complementos,2845
2016,13,412C,13000,Salario Base,105216
2016,13,412C,13001,Otras remuneraciones,42929
2016,13,412C,13005,Antiguedad,26220
2016,13,412C,13100,Salario base,70145
2016,13,412C,13101,Otras remuneraciones,37477
2016,13,412C,13105,Antiguedad,7190
2016,13,412C,16012,Cuotas sociales funcionarios y pers. estatutario,271640
2016,13,412C,16013,Cuotas sociales laborales,91262
2016,13,412C,21200,Edificios y otras construcciones,2879
2016,13,412C,21301,Instalaciones técnicas,1520
2016,13,412C,21302,Maquinaria,54507
2016,13,412C,21400,Elementos de transportes,5800
2016,13,412C,21500,Mobiliario y enseres,1400
2016,13,412C,21600,Equipamiento para proceso de la información,6304
2016,13,412C,22000,Material de oficina ordinario no inventariable,2000
2016,13,412C,22002,Material informático no inventariable,600
2016,13,412C,22003,Vestuario y lencería,1300
2016,13,412C,22009,Otros suministros no tarifados,178500
2016,13,412C,22101,Agua,1200
2016,13,412C,22103,Combustible,3000
2016,13,412C,22501,Tributos autonómicos,2000
2016,13,412C,22601,Atenciones protocolarias y representativas,500
2016,13,412C,22602,Publicidad y propaganda,54
2016,13,412C,22606,"Reuniones, cursos y conferencias",142
2016,13,412C,22700,Limpieza y aseo,495
2016,13,412C,22703,Servicios postales y de mensajería,9000
2016,13,412C,22706,"Estudios, trabajos técnicos y honor. profesionales",1449865
2016,13,412C,22709,Otros trabajos realizados por empresas o I.S.F.L.,1592
2016,13,412C,23000,Indemnizaciones por razón del servicio,15000
2016,13,412C,47000,A Empresas Privadas,506000
2016,13,412C,62500,Mobiliarios y enseres,100000
2016,13,412C,64003,Aplicaciones informáticas,110000
2016,13,412C,64022,Estudios y trabajos técnicos,374595
2016,13,412C,64099,Otros,35000
2016,13,412C,77000,A Empresas Privadas,450508
2016,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,13,912A,10001,Otras remuneraciones,46413
2016,13,912A,16010,Cuotas sociales altos cargos,13906
2016,13,452B,65000,Inversiones gestionadas para otros entes públicos,891680
2016,13,452B,75000,A Ayuntamientos y sus OO.AA.,700000
2016,13,452C,60300,Infraestructuras,18118194
2016,13,452C,64099,Otros,897000
2016,13,452D,12000,Sueldo,90254
2016,13,452D,12005,Trienios,23254
2016,13,452D,12101,Complementos al puesto de trabajo,64603
2016,13,452D,12102,Indemnizaciones por residencia,10381
2016,13,452D,12103,Complementos específico,116231
2016,13,452D,12109,Otros complementos,449
2016,13,452D,13000,Salario Base,188421
2016,13,452D,13001,Otras remuneraciones,109477
2016,13,452D,13005,Antiguedad,41178
2016,13,452D,13100,Salario base,14535
2016,13,452D,13101,Otras remuneraciones,8078
2016,13,452D,13105,Antiguedad,2022
2016,13,452D,16012,Cuotas sociales funcionarios y pers. estatutario,71403
2016,13,452D,16013,Cuotas sociales laborales,116893
2016,13,452D,20200,Edificios y otras construcciones,357
2016,13,452D,20301,Instalaciones técnicas,357
2016,13,452D,20500,Mobiliario y enseres,1317
2016,13,452D,21200,Edificios y otras construcciones,1782
2016,13,452D,21301,Instalaciones técnicas,357
2016,13,452D,21400,Elementos de transportes,1841
2016,13,452D,21500,Mobiliario y enseres,1902
2016,13,452D,21600,Equipamiento para proceso de la información,1872
2016,13,452D,22000,Material de oficina ordinario no inventariable,6472
2016,13,452D,22001,"Prensa, revistas, libros y otras publicaciones",754
2016,13,452D,22002,Material informático no inventariable,3075
2016,13,452D,22003,Vestuario y lencería,3563
2016,13,452D,22009,Otros suministros no tarifados,3569
2016,13,452D,22101,Agua,370
2016,13,452D,22103,Combustible,3322
2016,13,452D,22109,Otros suministros,713
2016,13,452D,22201,Postales,1279
2016,13,452D,22301,Otros transportes,357
2016,13,452D,22401,Vehículos,1892
2016,13,452D,22502,Tributos estatales,179
2016,13,452D,22601,Atenciones protocolarias y representativas,500
2016,13,452D,22602,Publicidad y propaganda,2850
2016,13,452D,22606,"Reuniones, cursos y conferencias",875
2016,13,452D,22700,Limpieza y aseo,357
2016,13,452D,22703,Servicios postales y de mensajería,1492
2016,13,452D,22987,Gastos funcionamiento de la D.G. de Aguas,4
2016,13,452D,23000,Indemnizaciones por razón del servicio,61450
2016,13,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,13,912A,10001,Otras remuneraciones,46413
2016,13,912A,10005,Trienios/Antigüedad,839
2016,13,912A,16010,Cuotas sociales altos cargos,11007
2016,14,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12382
2016,14,912A,10001,Otras remuneraciones,53694
2016,14,912A,10005,Trienios/Antigüedad,3471
2016,14,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,146318
2016,14,912A,11005,Trienios/Antigüedad,4216
2016,14,912A,12000,Sueldo,33850
2016,14,912A,12005,Trienios,7573
2016,14,912A,12101,Complementos al puesto de trabajo,22638
2016,14,912A,12102,Indemnizaciones por residencia,3002
2016,14,912A,12103,Complementos específico,33131
2016,14,912A,12109,Otros complementos,927
2016,14,912A,16010,Cuotas sociales altos cargos,11007
2016,14,912A,16011,Cuotas sociales personal eventual,43800
2016,14,912A,16012,Cuotas sociales funcionarios y pers. estatutario,25489
2016,14,912A,20500,Mobiliario y enseres,4600
2016,14,912A,21500,Mobiliario y enseres,2050
2016,14,912A,22000,Material de oficina ordinario no inventariable,1920
2016,14,912A,22001,"Prensa, revistas, libros y otras publicaciones",1300
2016,14,912A,22002,Material informático no inventariable,1500
2016,14,912A,22009,Otros suministros no tarifados,1400
2016,14,912A,22601,Atenciones protocolarias y representativas,2000
2016,14,912A,23000,Indemnizaciones por razón del servicio,41966
2016,14,311A,12000,Sueldo,317793
2016,14,311A,12005,Trienios,96047
2016,14,311A,12101,Complementos al puesto de trabajo,228176
2016,14,311A,12102,Indemnizaciones por residencia,38008
2016,14,311A,12103,Complementos específico,351600
2016,14,311A,12109,Otros complementos,3257
2016,14,311A,13000,Salario Base,334187
2016,14,311A,13001,Otras remuneraciones,228982
2016,14,311A,13005,Antiguedad,68502
2016,14,311A,13006,Horas extras,644
2016,14,311A,13100,Salario base,12323
2016,14,311A,13101,Otras remuneraciones,4475
2016,14,311A,13105,Antiguedad,809
2016,14,311A,15100,Gratificaciones,1381
2016,14,311A,16012,Cuotas sociales funcionarios y pers. estatutario,248544
2016,14,311A,16013,Cuotas sociales laborales,198033
2016,14,311A,20500,Mobiliario y enseres,1501
2016,14,311A,21200,Edificios y otras construcciones,10417
2016,14,311A,21400,Elementos de transportes,5000
2016,14,311A,21500,Mobiliario y enseres,2844
2016,14,311A,21600,Equipamiento para proceso de la información,21100
2016,14,311A,22000,Material de oficina ordinario no inventariable,4500
2016,14,311A,22002,Material informático no inventariable,3000
2016,14,311A,22003,Vestuario y lencería,2600
2016,14,311A,22009,Otros suministros no tarifados,9000
2016,14,311A,22103,Combustible,3600
2016,14,311A,22201,Postales,12000
2016,14,311A,22301,Otros transportes,2477
2016,14,311A,22500,Tributos locales,600
2016,14,311A,22501,Tributos autonómicos,200
2016,14,311A,22700,Limpieza y aseo,56400
2016,14,311A,22701,Seguridad,140000
2016,14,311A,22703,Servicios postales y de mensajería,1200
2016,14,311A,22711,Actividades preventivas de riesgos laborales,138770
2016,14,311A,23000,Indemnizaciones por razón del servicio,27795
2016,14,311A,25801,Otros servicios de asistencia sanitaria,15000
2016,14,311A,63200,Edificios y otras construcciones,70000
2016,14,311A,63302,Instalaciones técnicas,45296
2016,14,311A,63500,Mobiliario y enseres,2885
2016,14,311A,63600,Equipamiento para proceso de la información,15000
2016,14,311A,64003,Aplicaciones informáticas,30000
2016,14,311B,44500,A Entidades Públicas Empresariales de la C.A.C.,203984
2016,14,312A,42010,A Organismos Autónomos,2448422669
2016,14,312A,72010,A Organismos Autónomos de la C.A.C.,42045548
2016,14,312B,42010,A Organismos Autónomos,2168970
2016,14,312B,72010,A Organismos Autónomos de la C.A.C.,120000
2016,14,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12657
2016,14,912A,10001,Otras remuneraciones,46413
2016,14,912A,10005,Trienios/Antigüedad,8815
2016,14,912A,16010,Cuotas sociales altos cargos,21912
2016,15,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,13442
2016,15,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,166346
2016,15,912A,12000,Sueldo,8463
2016,15,912A,12005,Trienios,1768
2016,15,912A,12101,Complementos al puesto de trabajo,5660
2016,15,912A,12102,Indemnizaciones por residencia,751
2016,15,912A,12103,Complementos específico,8283
2016,15,912A,12109,Otros complementos,232
2016,15,912A,16010,Cuotas sociales altos cargos,3736
2016,15,912A,16011,Cuotas sociales personal eventual,51436
2016,15,912A,16012,Cuotas sociales funcionarios y pers. estatutario,6339
2016,15,912A,22001,"Prensa, revistas, libros y otras publicaciones",1817
2016,15,912A,22601,Atenciones protocolarias y representativas,2500
2016,15,912A,22606,"Reuniones, cursos y conferencias",3000
2016,15,912A,23000,Indemnizaciones por razón del servicio,60000
2016,15,421A,12000,Sueldo,293423
2016,15,421A,12005,Trienios,78476
2016,15,421A,12101,Complementos al puesto de trabajo,191835
2016,15,421A,12102,Indemnizaciones por residencia,30912
2016,15,421A,12103,Complementos específico,278844
2016,15,421A,12109,Otros complementos,5584
2016,15,421A,13000,Salario Base,299852
2016,15,421A,13001,Otras remuneraciones,153205
2016,15,421A,13005,Antiguedad,69303
2016,15,421A,13006,Horas extras,2700
2016,15,421A,13100,Salario base,37916
2016,15,421A,13101,Otras remuneraciones,14108
2016,15,421A,13105,Antiguedad,4447
2016,15,421A,13106,Horas extras,942
2016,15,421A,15100,Gratificaciones,9030
2016,15,421A,16012,Cuotas sociales funcionarios y pers. estatutario,289554
2016,15,421A,16013,Cuotas sociales laborales,361865
2016,15,421A,17002,Insuficiencias y Otras Contingencias,608666
2016,15,421A,20200,Edificios y otras construcciones,18000
2016,15,421A,20302,Maquinaria,2184
2016,15,421A,20500,Mobiliario y enseres,20557
2016,15,421A,20600,Equipamiento para proceso de la información,23750
2016,15,421A,21200,Edificios y otras construcciones,30487
2016,15,421A,21301,Instalaciones técnicas,6584
2016,15,421A,21302,Maquinaria,2621
2016,15,421A,21400,Elementos de transportes,13117
2016,15,421A,21500,Mobiliario y enseres,18444
2016,15,421A,21600,Equipamiento para proceso de la información,53685
2016,15,421A,22000,Material de oficina ordinario no inventariable,88061
2016,15,421A,22001,"Prensa, revistas, libros y otras publicaciones",8998
2016,15,421A,22002,Material informático no inventariable,20879
2016,15,421A,22003,Vestuario y lencería,11288
2016,15,421A,22009,Otros suministros no tarifados,11262
2016,15,421A,22101,Agua,6759
2016,15,421A,22103,Combustible,18726
2016,15,421A,22201,Postales,102715
2016,15,421A,22209,Otros,6601
2016,15,421A,22301,Otros transportes,15093
2016,15,421A,22400,Edificios y locales,2359
2016,15,421A,22401,Vehículos,11158
2016,15,421A,22500,Tributos locales,2284
2016,15,421A,22503,Multas y sanciones,1108
2016,15,421A,22601,Atenciones protocolarias y representativas,500
2016,15,421A,22603,Jurídicos y contenciosos,20431
2016,15,421A,22604,Remuneraciones a agentes mediadores,38000
2016,15,421A,22606,"Reuniones, cursos y conferencias",3169
2016,15,421A,22609,Otros,534
2016,15,421A,22613,Gastos de edición y distribución de publicaciones,4361
2016,15,421A,22700,Limpieza y aseo,55927
2016,15,421A,22703,Servicios postales y de mensajería,84205
